location_id,valid_time,O3,NO2,PM10,PM2.5
HK001,2024-06-01T03:00,70.831,19.412,15.176,9.142
HK001,2024-06-01T06:00,66.627,24.559,17.837,10.871
HK001,2024-06-01T09:00,60.143,34.709,17.959,11.278
HK001,2024-06-01T12:00,44.827,50.385,19.378,12.474
HK001,2024-06-01T15:00,37.931,53.815,19.819,12.867
HK001,2024-06-01T18:00,49.132,40.206,13.887,8.907
HK001,2024-06-01T21:00,58.470,32.382,11.685,7.593
HK001,2024-06-02T00:00,51.938,48.472,18.762,12.439
HK001,2024-06-02T03:00,91.272,35.988,24.737,16.400
HK001,2024-06-02T06:00,141.636,29.033,33.648,21.989
HK001,2024-06-02T09:00,134.638,42.167,37.804,24.102
HK001,2024-06-02T12:00,78.944,77.348,45.239,29.181
HK001,2024-06-02T15:00,65.285,66.986,43.306,28.823
HK001,2024-06-02T18:00,39.401,80.017,43.740,29.686
HK001,2024-06-02T21:00,38.571,69.534,28.803,19.699
HK001,2024-06-03T00:00,53.671,40.786,15.672,9.551
HK001,2024-06-03T03:00,79.254,19.757,15.359,9.008
HK001,2024-06-03T06:00,90.345,17.759,18.557,10.379
HK001,2024-06-03T09:00,88.475,22.670,16.880,9.624
HK001,2024-06-03T12:00,89.570,27.712,26.823,14.614
HK001,2024-06-03T15:00,107.362,20.430,34.720,18.113
HK001,2024-06-03T18:00,116.052,14.224,38.127,18.602
HK001,2024-06-03T21:00,107.673,14.989,46.117,21.449
HK001,2024-06-04T00:00,93.815,23.728,52.132,24.752
HK001,2024-06-04T03:00,123.040,12.105,49.968,24.031
HK001,2024-06-04T06:00,143.171,12.457,48.956,24.081
HK001,2024-06-04T09:00,128.500,17.460,38.426,19.887
HK001,2024-06-04T12:00,118.216,26.459,48.749,24.760
HN001,2024-05-30T12:00,30.908,5.867,23.443,16.827
HN001,2024-05-30T15:00,45.063,1.174,12.571,8.889
HN001,2024-05-30T18:00,51.595,0.695,11.647,8.242
HN001,2024-05-30T21:00,56.069,2.045,14.234,10.340
HN001,2024-05-31T00:00,59.444,5.167,23.546,16.976
HN001,2024-05-31T03:00,31.377,14.604,28.562,20.648
HN001,2024-05-31T06:00,27.849,12.214,29.640,21.288
HN001,2024-05-31T09:00,34.790,6.834,30.576,22.120
HN001,2024-05-31T12:00,38.247,5.531,28.902,20.951
HN001,2024-05-31T15:00,60.360,1.213,23.358,15.865
HN001,2024-05-31T18:00,57.664,0.713,20.839,14.547
HN001,2024-05-31T21:00,60.674,1.154,20.065,14.128
HN001,2024-06-01T00:00,59.521,5.392,24.879,18.166
HN001,2024-06-01T03:00,41.972,11.052,27.242,20.085
HN001,2024-06-01T06:00,33.526,11.241,26.266,19.337
HN001,2024-06-01T09:00,34.147,6.970,25.658,18.828
HN001,2024-06-01T12:00,31.306,6.711,26.031,18.936
HN001,2024-06-01T15:00,55.762,1.224,15.311,10.717
HN001,2024-06-01T18:00,56.510,0.837,11.633,8.272
HN001,2024-06-01T21:00,58.264,1.626,13.753,9.775
HN001,2024-06-02T00:00,63.092,5.704,22.499,16.088
HN001,2024-06-02T03:00,47.761,8.636,25.209,18.318
HN001,2024-06-02T06:00,40.908,8.308,24.786,18.021
HN001,2024-06-02T09:00,34.347,7.379,25.247,18.247
HN001,2024-06-02T12:00,34.871,6.996,30.777,22.032
HN001,2024-06-02T15:00,56.193,1.636,14.241,10.048
HN001,2024-06-02T18:00,58.131,0.796,8.898,6.219
HN001,2024-06-02T21:00,67.056,1.189,11.225,7.840
HN001,2024-06-03T00:00,71.865,7.057,20.984,14.687
HN001,2024-06-03T03:00,49.997,8.198,20.921,14.778
HN001,2024-06-03T06:00,38.443,9.035,20.246,14.291
HN001,2024-06-03T09:00,29.670,8.202,19.052,13.448
HN001,2024-06-03T12:00,37.226,6.717,20.058,14.105
HN001,2024-06-03T15:00,71.119,1.952,15.492,10.750
HN001,2024-06-03T18:00,67.129,0.974,9.727,6.716
HN001,2024-06-03T21:00,76.175,1.439,11.786,8.184
HN001,2024-06-04T00:00,83.496,7.950,22.064,15.342
HN001,2024-06-04T03:00,67.826,12.319,31.395,21.910
HN001,2024-06-04T06:00,45.349,13.616,34.507,24.253
HN001,2024-06-04T09:00,32.839,17.389,33.309,23.404
HN001,2024-06-04T12:00,19.248,17.222,41.415,29.062
HR001,2024-05-30T12:00,98.410,0.541,9.196,6.224
HR001,2024-05-30T15:00,91.430,0.879,12.050,8.129
HR001,2024-05-30T18:00,73.352,2.766,16.690,11.268
HR001,2024-05-30T21:00,54.860,6.417,19.324,13.138
HR001,2024-05-31T00:00,42.912,6.124,19.277,13.079
HR001,2024-05-31T03:00,48.014,3.224,17.696,11.999
HR001,2024-05-31T06:00,49.472,2.197,15.676,10.819
HR001,2024-05-31T09:00,72.647,1.110,9.825,6.881
HR001,2024-05-31T12:00,73.993,0.519,5.988,4.129
HR001,2024-05-31T15:00,60.108,1.296,6.987,4.668
HR001,2024-05-31T18:00,50.890,3.452,8.663,5.911
HR001,2024-05-31T21:00,41.127,6.138,10.281,7.170
HR001,2024-06-01T00:00,40.645,3.619,8.780,6.116
HR001,2024-06-01T03:00,45.358,1.762,6.145,4.292
HR001,2024-06-01T06:00,56.005,1.127,5.734,3.948
HR001,2024-06-01T09:00,82.646,0.719,5.049,3.356
HR001,2024-06-01T12:00,87.528,0.647,4.741,3.152
HR001,2024-06-01T15:00,88.738,0.689,4.576,3.062
HR001,2024-06-01T18:00,73.672,2.163,5.223,3.471
HR001,2024-06-01T21:00,63.791,3.020,6.258,4.109
HR001,2024-06-02T00:00,57.008,2.847,6.352,4.158
HR001,2024-06-02T03:00,52.041,2.496,6.216,4.096
HR001,2024-06-02T06:00,54.837,1.440,8.012,5.282
HR001,2024-06-02T09:00,98.082,0.652,8.833,5.445
HR001,2024-06-02T12:00,103.423,0.443,6.579,4.170
HR001,2024-06-02T15:00,101.749,0.578,6.187,3.965
HR001,2024-06-02T18:00,69.849,4.897,9.184,6.147
HR001,2024-06-02T21:00,45.911,10.278,14.249,9.724
HR001,2024-06-03T00:00,28.801,11.803,14.819,10.167
HR001,2024-06-03T03:00,36.568,6.046,12.799,8.256
HR001,2024-06-03T06:00,50.237,3.083,15.555,8.882
HR001,2024-06-03T09:00,86.591,1.294,24.491,11.558
HR001,2024-06-03T12:00,82.287,0.826,26.187,13.402
HR001,2024-06-03T15:00,81.003,0.858,32.240,16.058
HR001,2024-06-03T18:00,67.840,2.534,29.835,16.781
HR001,2024-06-03T21:00,64.815,3.092,24.062,14.604
HR001,2024-06-04T00:00,63.635,2.774,18.340,11.394
HR001,2024-06-04T03:00,55.918,2.007,10.483,7.010
HR001,2024-06-04T06:00,59.184,1.798,6.891,5.010
HR001,2024-06-04T09:00,80.326,1.260,13.232,9.118
HR001,2024-06-04T12:00,97.018,0.585,14.392,9.547
HU001,2024-05-30T12:00,104.119,1.148,23.806,15.411
HU001,2024-05-30T15:00,102.979,1.465,12.602,8.546
HU001,2024-05-30T18:00,76.100,10.538,13.659,9.379
HU001,2024-05-30T21:00,42.488,23.409,21.461,14.834
HU001,2024-05-31T00:00,30.607,21.015,21.222,14.670
HU001,2024-05-31T03:00,29.147,15.538,20.450,14.244
HU001,2024-05-31T06:00,52.820,7.144,20.784,14.555
HU001,2024-05-31T09:00,98.542,1.752,16.973,11.520
HU001,2024-05-31T12:00,97.103,1.237,19.914,13.207
HU001,2024-05-31T15:00,83.685,2.929,20.004,13.623
HU001,2024-05-31T18:00,72.176,5.505,19.972,13.783
HU001,2024-05-31T21:00,60.778,6.274,20.512,14.454
HU001,2024-06-01T00:00,58.300,3.996,13.347,9.489
HU001,2024-06-01T03:00,49.682,3.553,8.574,6.078
HU001,2024-06-01T06:00,60.318,2.716,8.072,5.482
HU001,2024-06-01T09:00,90.028,1.119,8.041,5.210
HU001,2024-06-01T12:00,90.805,0.961,5.177,3.469
HU001,2024-06-01T15:00,87.687,1.383,5.453,3.726
HU001,2024-06-01T18:00,68.317,5.394,7.588,5.274
HU001,2024-06-01T21:00,61.127,5.445,7.053,4.923
HU001,2024-06-02T00:00,48.298,6.225,6.981,4.877
HU001,2024-06-02T03:00,37.803,6.380,7.272,5.093
HU001,2024-06-02T06:00,54.828,3.875,8.657,6.025
HU001,2024-06-02T09:00,87.788,1.409,5.596,3.916
HU001,2024-06-02T12:00,93.301,1.051,5.251,3.697
HU001,2024-06-02T15:00,95.399,1.236,5.923,4.190
HU001,2024-06-02T18:00,73.628,5.392,8.539,6.068
HU001,2024-06-02T21:00,50.586,15.324,14.312,10.120
HU001,2024-06-03T00:00,37.708,18.071,16.110,11.363
HU001,2024-06-03T03:00,32.611,15.855,14.991,10.567
HU001,2024-06-03T06:00,59.775,7.967,14.641,10.308
HU001,2024-06-03T09:00,85.772,3.798,18.524,11.114
HU001,2024-06-03T12:00,99.482,1.897,22.634,12.003
HU001,2024-06-03T15:00,102.028,1.781,19.241,10.534
HU001,2024-06-03T18:00,71.193,10.606,26.696,14.786
HU001,2024-06-03T21:00,61.900,7.380,20.985,12.900
HU001,2024-06-04T00:00,57.297,4.673,20.978,12.487
HU001,2024-06-04T03:00,58.920,2.990,21.867,12.289
HU001,2024-06-04T06:00,66.742,3.755,25.652,12.515
HU001,2024-06-04T09:00,74.008,3.490,17.749,9.342
HU001,2024-06-04T12:00,76.958,2.322,13.359,8.924
ID001,2024-05-30T12:00,73.376,177.281,219.688,153.005
ID001,2024-05-30T15:00,43.448,135.000,218.838,152.199
ID001,2024-05-30T18:00,40.964,87.213,163.089,112.885
ID001,2024-05-30T21:00,32.345,59.234,144.830,100.578
ID001,2024-05-31T00:00,37.773,102.330,173.419,120.986
ID001,2024-05-31T03:00,195.593,32.374,133.277,92.735
ID001,2024-05-31T06:00,273.983,14.742,114.496,79.628
ID001,2024-05-31T09:00,258.007,24.730,120.487,83.691
ID001,2024-05-31T12:00,63.536,108.743,155.511,107.808
ID001,2024-05-31T15:00,39.380,95.408,146.957,100.986
ID001,2024-05-31T18:00,34.671,87.507,165.244,114.071
ID001,2024-05-31T21:00,30.824,61.954,147.591,102.334
ID001,2024-06-01T00:00,37.988,90.619,179.626,124.964
ID001,2024-06-01T03:00,176.520,43.972,154.763,107.150
ID001,2024-06-01T06:00,210.855,17.416,106.236,73.162
ID001,2024-06-01T09:00,151.426,27.897,88.138,60.373
ID001,2024-06-01T12:00,44.656,104.666,166.891,115.485
ID001,2024-06-01T15:00,32.932,105.411,154.307,106.652
ID001,2024-06-01T18:00,31.842,82.329,134.646,93.069
ID001,2024-06-01T21:00,30.012,57.884,113.534,78.718
ID001,2024-06-02T00:00,29.976,66.148,134.564,93.718
ID001,2024-06-02T03:00,141.911,48.073,118.407,82.086
ID001,2024-06-02T06:00,180.724,24.420,98.501,68.090
ID001,2024-06-02T09:00,127.716,37.929,92.660,64.023
ID001,2024-06-02T12:00,38.877,106.022,137.932,95.912
ID001,2024-06-02T15:00,31.265,102.379,145.704,101.465
ID001,2024-06-02T18:00,29.941,92.475,137.840,95.971
ID001,2024-06-02T21:00,33.365,51.212,115.283,80.161
ID001,2024-06-03T00:00,31.548,59.954,135.691,94.665
ID001,2024-06-03T03:00,142.127,24.147,80.391,55.880
ID001,2024-06-03T06:00,204.759,13.233,77.263,53.420
ID001,2024-06-03T09:00,129.606,29.562,64.670,44.178
ID001,2024-06-03T12:00,42.173,97.847,118.095,81.811
ID001,2024-06-03T15:00,25.739,86.294,124.568,86.771
ID001,2024-06-03T18:00,21.289,74.334,129.406,90.341
ID001,2024-06-03T21:00,22.953,54.563,113.254,79.071
ID001,2024-06-04T00:00,32.650,86.376,139.500,97.449
ID001,2024-06-04T03:00,166.630,33.499,89.983,62.717
ID001,2024-06-04T06:00,242.408,14.354,86.134,59.563
ID001,2024-06-04T09:00,136.881,30.442,67.586,45.766
ID001,2024-06-04T12:00,40.962,99.737,116.915,80.726
IE001,2024-05-30T12:00,80.387,0.777,6.535,3.856
IE001,2024-05-30T15:00,78.931,0.868,8.872,5.208
IE001,2024-05-30T18:00,76.494,1.321,9.822,5.761
IE001,2024-05-30T21:00,73.012,2.276,9.345,5.650
IE001,2024-05-31T00:00,76.106,1.884,9.616,5.852
IE001,2024-05-31T03:00,83.128,1.462,10.416,6.225
IE001,2024-05-31T06:00,88.323,1.159,14.297,8.573
IE001,2024-05-31T09:00,86.139,1.388,18.010,11.600
IE001,2024-05-31T12:00,85.731,0.925,20.412,13.425
IE001,2024-05-31T15:00,88.776,0.907,19.945,12.913
IE001,2024-05-31T18:00,86.367,1.691,17.045,11.006
IE001,2024-05-31T21:00,65.174,6.967,19.215,12.335
IE001,2024-06-01T00:00,58.264,6.392,19.890,12.788
IE001,2024-06-01T03:00,61.392,3.366,18.458,11.877
IE001,2024-06-01T06:00,61.156,2.849,17.477,11.433
IE001,2024-06-01T09:00,86.979,1.355,16.675,10.834
IE001,2024-06-01T12:00,94.558,0.915,17.586,11.196
IE001,2024-06-01T15:00,94.782,1.010,18.706,11.824
IE001,2024-06-01T18:00,87.957,1.819,18.803,11.704
IE001,2024-06-01T21:00,64.795,7.658,20.032,12.212
IE001,2024-06-02T00:00,54.052,9.791,19.939,12.543
IE001,2024-06-02T03:00,55.702,5.893,16.620,10.826
IE001,2024-06-02T06:00,56.497,3.808,15.231,9.998
IE001,2024-06-02T09:00,71.466,1.367,9.701,6.431
IE001,2024-06-02T12:00,61.717,1.164,7.460,4.774
IE001,2024-06-02T15:00,56.766,1.479,9.401,5.890
IE001,2024-06-02T18:00,53.357,1.988,7.803,4.826
IE001,2024-06-02T21:00,46.202,3.723,6.214,3.686
IE001,2024-06-03T00:00,44.904,3.466,5.767,3.374
IE001,2024-06-03T03:00,46.446,2.053,5.413,3.418
IE001,2024-06-03T06:00,50.124,1.329,5.793,3.923
IE001,2024-06-03T09:00,51.898,1.422,4.699,3.003
IE001,2024-06-03T12:00,60.922,0.825,4.409,2.767
IE001,2024-06-03T15:00,75.097,0.789,5.829,3.461
IE001,2024-06-03T18:00,72.394,1.387,5.885,3.548
IE001,2024-06-03T21:00,60.353,3.138,7.077,4.304
IE001,2024-06-04T00:00,53.835,2.761,7.226,4.498
IE001,2024-06-04T03:00,52.505,1.863,5.816,3.711
IE001,2024-06-04T06:00,46.900,1.631,3.388,2.057
IE001,2024-06-04T09:00,42.797,1.828,3.252,1.874
IE001,2024-06-04T12:00,47.835,1.190,3.681,2.086
IL001,2024-05-30T12:00,119.365,3.328,46.907,11.242
IL001,2024-05-30T15:00,104.412,5.991,97.683,11.793
IL001,2024-05-30T18:00,63.465,21.107,55.479,10.804
IL001,2024-05-30T21:00,26.297,37.653,33.205,12.533
IL001,2024-05-31T00:00,26.259,31.818,19.257,11.381
IL001,2024-05-31T03:00,36.522,23.170,21.171,13.504
IL001,2024-05-31T06:00,83.195,10.631,12.990,7.384
IL001,2024-05-31T09:00,110.109,4.983,12.507,5.953
IL001,2024-05-31T12:00,123.705,3.313,31.122,6.251
IL001,2024-05-31T15:00,107.019,5.923,84.070,8.311
IL001,2024-05-31T18:00,56.878,24.223,58.744,9.977
IL001,2024-05-31T21:00,31.064,35.642,18.422,9.492
IL001,2024-06-01T00:00,35.556,27.044,13.480,8.375
IL001,2024-06-01T03:00,57.299,17.790,10.895,6.868
IL001,2024-06-01T06:00,82.673,8.832,13.312,7.433
IL001,2024-06-01T09:00,101.470,3.574,61.446,9.798
IL001,2024-06-01T12:00,115.471,2.570,81.246,11.149
IL001,2024-06-01T15:00,110.765,5.689,86.574,10.695
IL001,2024-06-01T18:00,65.381,22.553,69.108,12.005
IL001,2024-06-01T21:00,43.966,27.842,34.283,10.677
IL001,2024-06-02T00:00,45.513,20.367,17.270,10.436
IL001,2024-06-02T03:00,59.994,13.534,19.025,12.156
IL001,2024-06-02T06:00,83.362,8.565,23.140,14.457
IL001,2024-06-02T09:00,140.412,1.733,48.432,9.811
IL001,2024-06-02T12:00,143.147,1.312,82.930,13.460
IL001,2024-06-02T15:00,141.424,4.877,85.157,16.090
IL001,2024-06-02T18:00,98.587,19.125,101.731,22.730
IL001,2024-06-02T21:00,84.397,16.632,69.237,19.811
IL001,2024-06-03T00:00,52.945,17.036,88.345,20.862
IL001,2024-06-03T03:00,40.717,16.100,51.186,17.917
IL001,2024-06-03T06:00,90.521,11.956,41.495,15.793
IL001,2024-06-03T09:00,150.440,3.645,61.805,20.788
IL001,2024-06-03T12:00,160.503,2.867,93.565,22.967
IL001,2024-06-03T15:00,150.156,8.230,92.376,21.988
IL001,2024-06-03T18:00,77.127,22.091,112.955,20.628
IL001,2024-06-03T21:00,37.817,29.446,105.331,20.085
IL001,2024-06-04T00:00,29.877,25.343,63.029,17.742
IL001,2024-06-04T03:00,32.277,19.781,37.908,15.455
IL001,2024-06-04T06:00,86.895,11.145,29.411,13.133
IL001,2024-06-04T09:00,122.434,5.501,52.518,15.062
IL001,2024-06-04T12:00,142.039,4.324,73.673,20.415
IL002,2024-05-30T12:00,105.282,3.404,19.700,9.148
IL002,2024-05-30T15:00,96.454,6.790,16.804,8.571
IL002,2024-05-30T18:00,66.619,23.864,18.641,10.326
IL002,2024-05-30T21:00,24.795,55.184,26.688,15.275
IL002,2024-05-31T00:00,39.859,35.359,23.628,13.605
IL002,2024-05-31T03:00,45.646,24.007,24.157,14.257
IL002,2024-05-31T06:00,87.412,12.102,14.278,7.653
IL002,2024-05-31T09:00,106.692,6.776,14.563,8.027
IL002,2024-05-31T12:00,110.378,4.315,13.191,6.758
IL002,2024-05-31T15:00,92.931,8.100,10.418,5.597
IL002,2024-05-31T18:00,60.339,25.903,11.365,6.448
IL002,2024-05-31T21:00,24.149,46.987,15.597,9.624
IL002,2024-06-01T00:00,30.861,32.894,14.032,8.826
IL002,2024-06-01T03:00,35.347,22.651,11.753,7.500
IL002,2024-06-01T06:00,71.933,17.481,12.910,7.468
IL002,2024-06-01T09:00,89.405,9.644,21.606,8.293
IL002,2024-06-01T12:00,104.649,5.769,24.647,9.121
IL002,2024-06-01T15:00,92.790,10.720,15.995,7.810
IL002,2024-06-01T18:00,66.001,21.031,13.571,7.803
IL002,2024-06-01T21:00,53.324,23.861,14.897,8.594
IL002,2024-06-02T00:00,55.414,14.971,14.847,8.639
IL002,2024-06-02T03:00,49.293,13.289,15.316,9.538
IL002,2024-06-02T06:00,71.217,12.601,19.884,12.533
IL002,2024-06-02T09:00,103.470,10.266,23.728,14.075
IL002,2024-06-02T12:00,126.345,6.737,26.183,14.861
IL002,2024-06-02T15:00,107.151,11.388,29.323,15.115
IL002,2024-06-02T18:00,83.978,18.054,30.226,15.048
IL002,2024-06-02T21:00,79.294,17.125,30.571,15.904
IL002,2024-06-03T00:00,76.317,13.316,30.200,16.496
IL002,2024-06-03T03:00,68.821,13.184,31.015,17.450
IL002,2024-06-03T06:00,83.816,13.767,28.253,15.752
IL002,2024-06-03T09:00,108.885,9.250,29.450,16.195
IL002,2024-06-03T12:00,125.366,6.031,28.216,15.536
IL002,2024-06-03T15:00,97.378,10.695,23.030,12.654
IL002,2024-06-03T18:00,69.531,17.662,24.115,13.252
IL002,2024-06-03T21:00,53.506,29.142,29.190,16.383
IL002,2024-06-04T00:00,49.130,20.771,28.827,16.796
IL002,2024-06-04T03:00,55.451,14.214,28.525,17.127
IL002,2024-06-04T06:00,74.083,13.559,25.694,16.312
IL002,2024-06-04T09:00,94.053,9.432,32.507,20.110
IL002,2024-06-04T12:00,103.252,5.468,24.912,15.049
IN001,2024-05-30T12:00,126.923,10.813,235.104,24.413
IN001,2024-05-30T15:00,36.947,79.063,207.298,52.160
IN001,2024-05-30T18:00,13.304,83.745,236.142,67.112
IN001,2024-05-30T21:00,22.872,68.524,193.406,59.536
IN001,2024-05-31T00:00,20.545,53.516,280.476,60.679
IN001,2024-05-31T03:00,109.372,24.670,302.921,62.177
IN001,2024-05-31T06:00,162.530,5.285,300.408,46.867
IN001,2024-05-31T09:00,147.507,3.340,252.325,31.553
IN001,2024-05-31T12:00,130.926,11.944,215.356,31.599
IN001,2024-05-31T15:00,51.356,57.058,216.298,54.236
IN001,2024-05-31T18:00,66.324,27.057,241.048,53.322
IN001,2024-05-31T21:00,66.112,18.773,142.714,43.873
IN001,2024-06-01T00:00,35.119,31.935,258.412,57.008
IN001,2024-06-01T03:00,80.045,20.027,233.402,48.839
IN001,2024-06-01T06:00,124.769,3.723,431.976,51.448
IN001,2024-06-01T09:00,119.349,3.311,365.868,42.653
IN001,2024-06-01T12:00,105.206,11.773,473.883,56.959
IN001,2024-06-01T15:00,36.046,57.611,336.375,71.528
IN001,2024-06-01T18:00,37.826,43.946,295.427,66.567
IN001,2024-06-01T21:00,41.746,29.418,223.962,56.512
IN001,2024-06-02T00:00,24.226,39.085,215.572,57.025
IN001,2024-06-02T03:00,87.819,25.990,220.454,61.186
IN001,2024-06-02T06:00,141.291,4.417,149.954,30.115
IN001,2024-06-02T09:00,138.078,3.031,174.650,29.165
IN001,2024-06-02T12:00,127.864,6.326,243.623,35.027
IN001,2024-06-02T15:00,46.170,51.029,247.370,58.257
IN001,2024-06-02T18:00,37.192,39.800,256.253,60.538
IN001,2024-06-02T21:00,65.966,16.147,367.662,81.348
IN001,2024-06-03T00:00,71.926,14.503,279.724,72.111
IN001,2024-06-03T03:00,84.417,18.484,247.535,57.552
IN001,2024-06-03T06:00,133.692,3.689,397.952,56.168
IN001,2024-06-03T09:00,146.045,3.085,379.676,54.814
IN001,2024-06-03T12:00,133.340,5.736,467.539,62.863
IN001,2024-06-03T15:00,64.826,35.065,308.976,70.721
IN001,2024-06-03T18:00,50.333,30.509,271.243,62.686
IN001,2024-06-03T21:00,57.881,16.299,319.704,59.865
IN001,2024-06-04T00:00,57.041,12.487,375.092,60.949
IN001,2024-06-04T03:00,79.564,12.633,425.023,64.293
IN001,2024-06-04T06:00,130.089,3.859,601.065,71.366
IN001,2024-06-04T09:00,125.597,2.860,465.001,55.941
IN001,2024-06-04T12:00,112.196,5.822,469.300,56.435
IN002,2024-05-30T12:00,77.294,5.818,56.578,30.637
IN002,2024-05-30T15:00,59.265,5.892,44.739,24.097
IN002,2024-05-30T18:00,58.462,4.191,36.751,19.272
IN002,2024-05-30T21:00,56.972,3.201,30.651,16.223
IN002,2024-05-31T00:00,55.698,3.815,27.633,14.927
IN002,2024-05-31T03:00,75.467,3.422,30.645,16.348
IN002,2024-05-31T06:00,94.474,2.345,34.741,18.546
IN002,2024-05-31T09:00,92.549,2.555,35.643,19.122
IN002,2024-05-31T12:00,70.803,6.089,31.389,17.589
IN002,2024-05-31T15:00,53.312,6.831,29.835,16.866
IN002,2024-05-31T18:00,54.284,5.013,28.662,15.699
IN002,2024-05-31T21:00,56.463,3.517,28.998,15.486
IN002,2024-06-01T00:00,54.993,4.308,31.166,16.631
IN002,2024-06-01T03:00,72.921,3.794,40.658,21.355
IN002,2024-06-01T06:00,87.818,2.395,46.509,24.324
IN002,2024-06-01T09:00,85.829,2.402,46.120,24.062
IN002,2024-06-01T12:00,59.215,5.841,37.320,20.394
IN002,2024-06-01T15:00,42.742,6.732,36.739,20.165
IN002,2024-06-01T18:00,46.042,4.723,35.650,19.366
IN002,2024-06-01T21:00,49.262,3.468,34.512,18.752
IN002,2024-06-02T00:00,48.557,4.143,33.281,18.272
IN002,2024-06-02T03:00,67.480,3.946,39.506,21.253
IN002,2024-06-02T06:00,90.245,2.198,46.081,24.623
IN002,2024-06-02T09:00,81.465,2.316,42.906,22.753
IN002,2024-06-02T12:00,56.395,5.711,33.879,18.792
IN002,2024-06-02T15:00,39.544,6.735,31.670,17.917
IN002,2024-06-02T18:00,43.382,4.822,29.695,16.551
IN002,2024-06-02T21:00,49.427,3.841,28.285,15.751
IN002,2024-06-03T00:00,50.397,5.596,28.122,16.033
IN002,2024-06-03T03:00,82.621,4.537,39.251,22.018
IN002,2024-06-03T06:00,105.453,2.604,45.153,25.884
IN002,2024-06-03T09:00,95.258,4.060,45.949,26.379
IN002,2024-06-03T12:00,72.080,7.670,37.132,21.735
IN002,2024-06-03T15:00,59.123,6.671,28.944,16.967
IN002,2024-06-03T18:00,62.849,5.719,28.018,16.447
IN002,2024-06-03T21:00,64.554,4.460,23.853,14.518
IN002,2024-06-04T00:00,63.837,5.181,23.006,14.243
IN002,2024-06-04T03:00,94.684,4.504,36.635,22.415
IN002,2024-06-04T06:00,127.149,2.546,53.585,32.256
IN002,2024-06-04T09:00,129.024,2.594,61.371,36.155
IN002,2024-06-04T12:00,104.297,7.535,57.651,35.253
IN003,2024-05-30T12:00,56.600,5.433,52.127,18.830
IN003,2024-05-30T15:00,34.297,11.806,47.345,19.780
IN003,2024-05-30T18:00,32.332,12.424,45.519,20.947
IN003,2024-05-30T21:00,37.623,8.615,41.009,18.182
IN003,2024-05-31T00:00,36.061,9.651,41.727,18.890
IN003,2024-05-31T03:00,46.547,10.136,41.810,18.358
IN003,2024-05-31T06:00,90.153,4.606,44.759,18.814
IN003,2024-05-31T09:00,96.660,3.708,46.324,19.181
IN003,2024-05-31T12:00,67.656,6.389,45.497,18.530
IN003,2024-05-31T15:00,40.054,11.862,46.150,19.914
IN003,2024-05-31T18:00,31.983,15.390,49.402,23.203
IN003,2024-05-31T21:00,30.376,14.098,43.107,21.040
IN003,2024-06-01T00:00,30.149,13.712,38.220,18.943
IN003,2024-06-01T03:00,43.762,10.783,37.276,17.221
IN003,2024-06-01T06:00,87.308,4.520,41.475,17.373
IN003,2024-06-01T09:00,101.287,3.744,43.915,18.256
IN003,2024-06-01T12:00,71.160,6.589,41.014,17.061
IN003,2024-06-01T15:00,39.378,12.415,37.343,16.910
IN003,2024-06-01T18:00,33.982,13.442,40.527,19.165
IN003,2024-06-01T21:00,33.299,12.336,38.442,18.238
IN003,2024-06-02T00:00,31.192,12.152,37.357,18.323
IN003,2024-06-02T03:00,44.027,10.056,38.653,17.261
IN003,2024-06-02T06:00,90.098,4.668,43.687,17.019
IN003,2024-06-02T09:00,105.893,3.792,48.916,17.476
IN003,2024-06-02T12:00,72.673,6.543,53.171,16.337
IN003,2024-06-02T15:00,41.638,12.596,53.564,17.427
IN003,2024-06-02T18:00,35.092,14.555,55.550,19.218
IN003,2024-06-02T21:00,35.480,12.483,53.734,18.956
IN003,2024-06-03T00:00,32.229,12.162,56.773,20.004
IN003,2024-06-03T03:00,46.288,10.561,65.233,19.069
IN003,2024-06-03T06:00,109.822,5.826,74.763,21.085
IN003,2024-06-03T09:00,125.425,4.033,73.564,20.197
IN003,2024-06-03T12:00,74.408,6.295,62.831,16.331
IN003,2024-06-03T15:00,40.872,10.266,50.099,14.851
IN003,2024-06-03T18:00,35.593,11.084,46.850,15.892
IN003,2024-06-03T21:00,33.718,11.918,45.224,16.545
IN003,2024-06-04T00:00,30.302,13.252,44.426,16.913
IN003,2024-06-04T03:00,39.401,15.238,47.017,17.734
IN003,2024-06-04T06:00,105.127,7.397,45.304,18.569
IN003,2024-06-04T09:00,108.047,4.252,39.752,16.196
IN003,2024-06-04T12:00,70.442,7.449,33.921,13.090
IR001,2024-05-30T12:00,145.762,9.498,33.693,12.752
IR001,2024-05-30T15:00,124.647,19.771,34.634,13.159
IR001,2024-05-30T18:00,29.602,85.622,47.668,28.526
IR001,2024-05-30T21:00,17.870,68.866,45.835,30.132
IR001,2024-05-31T00:00,35.119,40.982,30.076,18.591
IR001,2024-05-31T03:00,39.747,45.590,40.944,25.602
IR001,2024-05-31T06:00,104.558,13.045,33.671,10.953
IR001,2024-05-31T09:00,124.461,7.081,32.866,11.298
IR001,2024-05-31T12:00,121.205,7.528,33.353,11.600
IR001,2024-05-31T15:00,101.543,17.595,30.235,10.937
IR001,2024-05-31T18:00,24.123,74.112,37.599,22.690
IR001,2024-05-31T21:00,22.385,64.340,36.046,22.958
